Angle,Intensity
52.95571978,634
52.96885006,632
52.98198034,632
52.99511063,606
53.00824091,681
53.02137119,647
53.03450147,641
53.04763176,674
53.06076204,641
53.07389232,682
53.0870226,679
53.10015289,632
53.11328317,616
53.12641345,676
53.13954374,678
53.15267402,679
53.1658043,638
53.17893458,629
53.19206487,682
53.20519515,629
53.21832543,623
53.23145571,686
53.244586,670
53.25771628,644
53.27084656,659
53.28397684,612
53.29710713,657
53.31023741,632
53.32336769,644
53.33649798,630
53.34962826,609
53.36275854,628
53.37588882,673
53.38901911,652
53.40214939,645
53.41527967,598
53.42840995,632
53.44154024,660
53.45467052,690
53.4678008,594
53.48093108,612
53.49406137,614
53.50719165,618
53.52032193,623
53.53345222,651
53.5465825,655
53.55971278,658
53.57284306,619
53.58597335,669
53.59910363,630
53.61223391,635
53.62536419,623
53.63849448,640
53.65162476,659
53.66475504,639
53.67788533,645
53.69101561,647
53.70414589,667
53.71727617,671
53.73040646,676
53.74353674,666
53.75666702,626
53.7697973,664
53.78292759,670
53.79605787,631
53.80918815,630
53.82231843,658
53.83544872,652
53.848579,680
53.86170928,607
53.87483957,641
53.88796985,632
53.90110013,609
53.91423041,654
53.9273607,687
53.94049098,653
53.95362126,607
53.96675154,658
53.97988183,697
53.99301211,630
54.00614239,599
54.01927267,645
54.03240296,653
54.04553324,657
54.05866352,693
54.07179381,667
54.08492409,684
54.09805437,639
54.11118465,622
54.12431494,670
54.13744522,696
54.1505755,631
54.16370578,689
54.17683607,638
54.18996635,644
54.20309663,679
54.21622691,622
54.2293572,661
54.24248748,615
54.25561776,667
54.26874805,668
54.28187833,680
54.29500861,693
54.30813889,627
54.32126918,726
54.33439946,645
54.34752974,603
54.36066002,603
54.37379031,658
54.38692059,649
54.40005087,638
54.41318116,616
54.42631144,651
54.43944172,676
54.452572,633
54.46570229,622
54.47883257,639
54.49196285,694
54.50509313,634
54.51822342,654
54.5313537,613
54.54448398,686
54.55761426,682
54.57074455,643
54.58387483,635
54.59700511,692
54.6101354,622
54.62326568,692
54.63639596,644
54.64952624,612
54.66265653,617
54.67578681,630
54.68891709,616
54.70204737,654
54.71517766,682
54.72830794,620
54.74143822,674
54.7545685,593
54.76769879,655
54.78082907,634
54.79395935,634
54.80708964,636
54.82021992,591
54.8333502,625
54.84648048,641
54.85961077,674
54.87274105,629
54.88587133,643
54.89900161,623
54.9121319,624
54.92526218,671
54.93839246,616
54.95152274,595
54.96465303,646
54.97778331,633
54.99091359,665
55.00404388,678
55.01717416,648
55.03030444,665
55.04343472,664
55.05656501,621
55.06969529,613
55.08282557,624
55.09595585,647
55.10908614,677
55.12221642,629
55.1353467,608
55.14847698,633
55.16160727,588
55.17473755,625
55.18786783,673
55.20099812,657
55.2141284,601
55.22725868,642
55.24038896,616
55.25351925,638
55.26664953,689
55.27977981,664
55.29291009,640
55.30604038,650
55.31917066,645
55.33230094,613
55.34543123,636
55.35856151,618
55.37169179,653
55.38482207,662
55.39795236,653
55.41108264,623
55.42421292,669
55.4373432,646
55.45047349,620
55.46360377,648
55.47673405,646
55.48986433,599
55.50299462,624
55.5161249,591
55.52925518,633
55.54238547,649
55.55551575,637
55.56864603,634
55.58177631,664
55.5949066,657
55.60803688,631
55.62116716,657
55.63429744,648
55.64742773,597
55.66055801,613
55.67368829,640
55.68681857,692
55.69994886,625
55.71307914,610
55.72620942,626
55.73933971,621
55.75246999,646
55.76560027,665
55.77873055,674
55.79186084,639
55.80499112,637
55.8181214,633
55.83125168,632
55.84438197,640
55.85751225,621
55.87064253,627
55.88377281,682
55.8969031,668
55.91003338,638
55.92316366,679
55.93629395,633
55.94942423,673
55.96255451,639
55.97568479,635
55.98881508,667
56.00194536,624
56.01507564,562
56.02820592,626
56.04133621,637
56.05446649,609
56.06759677,590
56.08072706,612
56.09385734,589
56.10698762,707
56.1201179,613
56.13324819,627
56.14637847,709
56.15950875,628
56.17263903,626
56.18576932,637
56.1988996,666
56.21202988,666
56.22516016,625
56.23829045,655
56.25142073,646
56.26455101,619
56.2776813,583
56.29081158,662
56.30394186,606
56.31707214,647
56.33020243,629
56.34333271,651
56.35646299,675
56.36959327,606
56.38272356,605
56.39585384,629
56.40898412,697
56.4221144,624
56.43524469,617
56.44837497,609
56.46150525,616
56.47463554,635
56.48776582,677
56.5008961,614
56.51402638,638
56.52715667,625
56.54028695,620
56.55341723,657
56.56654751,605
56.5796778,608
56.59280808,626
56.60593836,633
56.61906864,621
56.63219893,636
56.64532921,617
56.65845949,645
56.67158978,668
56.68472006,639
56.69785034,596
56.71098062,605
56.72411091,691
56.73724119,663
56.75037147,617
56.76350175,657
56.77663204,586
56.78976232,591
56.8028926,684
56.81602289,605
56.82915317,589
56.84228345,650
56.85541373,606
56.86854402,674
56.8816743,665
56.89480458,636
56.90793486,627
56.92106515,676
56.93419543,647
56.94732571,661
56.96045599,605
56.97358628,614
56.98671656,664
56.99984684,624
57.01297713,660
57.02610741,647
57.03923769,625
57.05236797,650
57.06549826,616
57.07862854,601
57.09175882,622
57.1048891,642
57.11801939,602
57.13114967,610
57.14427995,626
57.15741023,637
57.17054052,651
57.1836708,656
57.19680108,662
57.20993137,630
57.22306165,620
57.23619193,595
57.24932221,616
57.2624525,596
57.27558278,646
57.28871306,628
57.30184334,626
57.31497363,620
57.32810391,651
57.34123419,630
57.35436447,636
57.36749476,624
57.38062504,616
57.39375532,649
57.40688561,629
57.42001589,634
57.43314617,622
57.44627645,681
57.45940674,636
57.47253702,665
57.4856673,667
57.49879758,652
57.51192787,671
57.52505815,580
57.53818843,592
57.55131871,603
57.564449,658
57.57757928,623
57.59070956,584
57.60383985,631
57.61697013,653
57.63010041,628
57.64323069,576
57.65636098,613
57.66949126,640
57.68262154,617
57.69575182,627
57.70888211,605
57.72201239,621
57.73514267,656
57.74827296,583
57.76140324,633
57.77453352,630
57.7876638,664
57.80079409,599
57.81392437,639
57.82705465,651
57.84018493,654
57.85331522,566
57.8664455,639
57.87957578,642
57.89270606,583
57.90583635,648
57.91896663,610
57.93209691,635
57.9452272,620
57.95835748,612
57.97148776,649
57.98461804,627
57.99774833,620
58.01087861,642
58.02400889,664
58.03713917,606
58.05026946,575
58.06339974,618
58.07653002,613
58.0896603,627
58.10279059,635
58.11592087,636
58.12905115,674
58.14218144,620
58.15531172,649
58.168442,694
58.18157228,628
58.19470257,636
58.20783285,644
58.22096313,635
58.23409341,632
58.2472237,633
58.26035398,569
58.27348426,670
58.28661454,618
58.29974483,633
58.31287511,615
58.32600539,655
58.33913568,621
58.35226596,640
58.36539624,617
58.37852652,641
58.39165681,626
58.40478709,630
58.41791737,575
58.43104765,645
58.44417794,588
58.45730822,641
58.4704385,679
58.48356879,645
58.49669907,601
58.50982935,618
58.52295963,643
58.53608992,628
58.5492202,617
58.56235048,641
58.57548076,624
58.58861105,628
58.60174133,620
58.61487161,641
58.62800189,646
58.64113218,655
58.65426246,595
58.66739274,630
58.68052303,664
58.69365331,585
58.70678359,595
58.71991387,650
58.73304416,639
58.74617444,648
58.75930472,628
58.772435,671
58.78556529,612
58.79869557,591
58.81182585,643
58.82495613,584
58.83808642,611
58.8512167,630
58.86434698,603
58.87747727,613
58.89060755,641
58.90373783,581
58.91686811,652
58.9299984,639
58.94312868,593
58.95625896,615
58.96938924,668
58.98251953,631
58.99564981,566
59.00878009,601
59.02191037,647
59.03504066,688
59.04817094,626
59.06130122,651
59.07443151,642
59.08756179,585
59.10069207,618
59.11382235,611
59.12695264,674
59.14008292,618
59.1532132,657
59.16634348,669
59.17947377,637
59.19260405,642
59.20573433,610
59.21886461,673
59.2319949,625
59.24512518,614
59.25825546,605
59.27138575,630
59.28451603,617
59.29764631,612
59.31077659,643
59.32390688,622
59.33703716,629
59.35016744,628
59.36329772,654
59.37642801,650
59.38955829,625
59.40268857,599
59.41581886,591
59.42894914,575
59.44207942,631
59.4552097,618
59.46833999,641
59.48147027,597
59.49460055,584
59.50773083,635
59.52086112,565
59.5339914,670
59.54712168,618
59.56025196,635
59.57338225,671
59.58651253,616
59.59964281,668
59.6127731,649
59.62590338,633
59.63903366,607
59.65216394,609
59.66529423,607
59.67842451,642
59.69155479,664
59.70468507,644
59.71781536,636
59.73094564,628
59.74407592,601
59.7572062,629
59.77033649,670
59.78346677,610
59.79659705,653
59.80972734,694
59.82285762,569
59.8359879,625
59.84911818,639
59.86224847,652
59.87537875,594
59.88850903,606
59.90163931,611
59.9147696,658
59.92789988,602
59.94103016,633
59.95416044,666
59.96729073,624
59.98042101,682
59.99355129,608
60.00668158,626
60.01981186,640
60.03294214,633
60.04607242,574
60.05920271,603
60.07233299,639
60.08546327,649
60.09859355,646
60.11172384,631
60.12485412,647
60.1379844,643
60.15111469,606
60.16424497,611
60.17737525,618
60.19050553,613
60.20363582,591
60.2167661,602
60.22989638,647
60.24302666,615
60.25615695,626
60.26928723,603
60.28241751,610
60.29554779,597
60.30867808,615
60.32180836,638
60.33493864,635
60.34806893,629
60.36119921,613
60.37432949,662
60.38745977,645
60.40059006,658
60.41372034,651
60.42685062,605
60.4399809,645
60.45311119,611
60.46624147,614
60.47937175,674
60.49250203,641
60.50563232,707
60.5187626,667
60.53189288,601
60.54502317,616
60.55815345,630
60.57128373,641
60.58441401,571
60.5975443,582
60.61067458,599
60.62380486,669
60.63693514,610
60.65006543,672
60.66319571,587
60.67632599,617
60.68945627,609
60.70258656,680
60.71571684,595
60.72884712,653
60.74197741,612
60.75510769,643
60.76823797,609
60.78136825,608
60.79449854,659
60.80762882,600
60.8207591,641
60.83388938,623
60.84701967,647
60.86014995,627
60.87328023,616
60.88641051,654
60.8995408,632
60.91267108,664
60.92580136,640
60.93893165,654
60.95206193,667
60.96519221,635
60.97832249,643
60.99145278,623
61.00458306,632
61.01771334,652
61.03084362,647
61.04397391,652
61.05710419,615
61.07023447,626
61.08336476,648
61.09649504,602
61.10962532,596
61.1227556,665
61.13588589,625
61.14901617,646
61.16214645,623
61.17527673,597
61.18840702,623
61.2015373,672
61.21466758,577
61.22779786,600
61.24092815,641
61.25405843,668
61.26718871,645
61.280319,559
61.29344928,674
61.30657956,590
61.31970984,644
61.33284013,638
61.34597041,621
61.35910069,641
61.37223097,671
61.38536126,591
61.39849154,633
61.41162182,621
61.4247521,663
61.43788239,607
61.45101267,607
61.46414295,641
61.47727324,623
61.49040352,607
61.5035338,632
61.51666408,630
61.52979437,608
61.54292465,613
61.55605493,640
61.56918521,618
61.5823155,646
61.59544578,643
61.60857606,600
61.62170634,599
61.63483663,613
61.64796691,616
61.66109719,688
61.67422748,667
61.68735776,645
61.70048804,637
61.71361832,614
61.72674861,633
61.73987889,602
61.75300917,598
61.76613945,610
61.77926974,620
61.79240002,605
61.8055303,638
61.81866059,601
61.83179087,614
61.84492115,588
61.85805143,605
61.87118172,631
61.884312,587
61.89744228,604
61.91057256,666
61.92370285,580
61.93683313,572
61.94996341,647
61.96309369,621
61.97622398,656
61.98935426,615
62.00248454,640
62.01561483,644
62.02874511,609
62.04187539,659
62.05500567,625
62.06813596,600
62.08126624,564
62.09439652,631
62.1075268,665
62.12065709,616
62.13378737,576
62.14691765,605
62.16004793,625
62.17317822,611
62.1863085,606
62.19943878,622
62.21256907,635
62.22569935,650
62.23882963,632
62.25195991,643
62.2650902,618
62.27822048,647
62.29135076,622
62.30448104,613
62.31761133,609
62.33074161,616
62.34387189,622
62.35700217,621
62.37013246,658
62.38326274,644
62.39639302,582
62.40952331,635
62.42265359,592
62.43578387,615
62.44891415,631
62.46204444,626
62.47517472,611
62.488305,644
62.50143528,651
62.51456557,591
62.52769585,642
62.54082613,624
62.55395641,616
62.5670867,640
62.58021698,625
62.59334726,618
62.60647755,584
62.61960783,625
62.63273811,573
62.64586839,600
62.65899868,617
62.67212896,654
62.68525924,627
62.69838952,624
62.71151981,606
62.72465009,633
62.73778037,619
62.75091066,600
62.76404094,619
62.77717122,665
62.7903015,627
62.80343179,634
62.81656207,648
62.82969235,606
62.84282263,649
62.85595292,605
62.8690832,624
62.88221348,628
62.89534376,613
62.90847405,647
62.92160433,602
62.93473461,618
62.9478649,638
62.96099518,631
62.97412546,611
62.98725574,648
63.00038603,585
63.01351631,635
63.02664659,608
63.03977687,651
63.05290716,638
63.06603744,611
63.07916772,582
63.092298,572
63.10542829,637
63.11855857,657
63.13168885,636
63.14481914,620
63.15794942,633
63.1710797,606
63.18420998,641
63.19734027,630
63.21047055,584
63.22360083,646
63.23673111,602
63.2498614,604
63.26299168,630
63.27612196,612
63.28925224,618
63.30238253,591
63.31551281,593
63.32864309,644
63.34177338,626
63.35490366,660
63.36803394,612
63.38116422,604
63.39429451,628
63.40742479,596
63.42055507,594
63.43368535,620
63.44681564,613
63.45994592,593
63.4730762,576
63.48620649,616
63.49933677,644
63.51246705,628
63.52559733,612
63.53872762,633
63.5518579,647
63.56498818,660
63.57811846,602
63.59124875,609
63.60437903,622
63.61750931,637
63.63063959,619
63.64376988,576
63.65690016,638
63.67003044,623
63.68316073,629
63.69629101,626
63.70942129,634
63.72255157,605
63.73568186,586
63.74881214,586
63.76194242,544
63.7750727,667
63.78820299,650
63.80133327,592
63.81446355,619
63.82759383,607
63.84072412,677
63.8538544,561
63.86698468,597
63.88011497,611
63.89324525,573
63.90637553,596
63.91950581,620
63.9326361,608
63.94576638,649
63.95889666,590
63.97202694,587
63.98515723,588
63.99828751,592
64.01141779,626
64.02454807,604
64.03767836,562
64.05080864,667
64.06393892,641
64.07706921,611
64.09019949,658
64.10332977,650
64.11646005,610
64.12959034,610
64.14272062,660
64.1558509,614
64.16898118,659
64.18211147,601
64.19524175,600
64.20837203,674
64.22150231,628
64.2346326,634
64.24776288,591
64.26089316,635
64.27402345,629
64.28715373,638
64.30028401,637
64.31341429,597
64.32654458,639
64.33967486,611
64.35280514,612
64.36593542,598
64.37906571,604
64.39219599,573
64.40532627,639
64.41845656,635
64.43158684,606
64.44471712,631
64.4578474,638
64.47097769,615
64.48410797,593
64.49723825,559
64.51036853,617
64.52349882,600
64.5366291,605
64.54975938,584
64.56288966,654
64.57601995,578
64.58915023,600
64.60228051,636
64.6154108,612
64.62854108,583
64.64167136,598
64.65480164,622
64.66793193,586
64.68106221,625
64.69419249,622
64.70732277,621
64.72045306,639
64.73358334,631
64.74671362,594
64.7598439,624
64.77297419,613
64.78610447,646
64.79923475,572
64.81236504,644
64.82549532,613
64.8386256,592
64.85175588,587
64.86488617,643
64.87801645,668
64.89114673,587
64.90427701,606
64.9174073,620
64.93053758,631
64.94366786,621
64.95679814,613
64.96992843,570
64.98305871,583
64.99618899,556
65.00931928,623
65.02244956,632
65.03557984,588
65.04871012,619
65.06184041,587
65.07497069,577
65.08810097,670
65.10123125,618
65.11436154,646
65.12749182,633
65.1406221,623
65.15375239,577
65.16688267,612
65.18001295,630
65.19314323,632
65.20627352,607
65.2194038,567
65.23253408,604
65.24566436,627
65.25879465,594
65.27192493,653
65.28505521,629
65.29818549,595
65.31131578,544
65.32444606,623
65.33757634,619
65.35070663,602
65.36383691,545
65.37696719,586
65.39009747,606
65.40322776,584
65.41635804,603
65.42948832,605
65.4426186,555
65.45574889,597
65.46887917,597
65.48200945,623
65.49513973,629
65.50827002,663
65.5214003,599
65.53453058,595
65.54766087,625
65.56079115,614
65.57392143,574
65.58705171,586
65.600182,552
65.61331228,618
65.62644256,648
65.63957284,596
65.65270313,633
65.66583341,606
65.67896369,584
65.69209397,627
65.70522426,594
65.71835454,614
65.73148482,595
65.74461511,588
65.75774539,654
65.77087567,602
65.78400595,595
65.79713624,613
65.81026652,641
65.8233968,619
65.83652708,603
65.84965737,642
65.86278765,659
65.87591793,582
65.88904822,637
65.9021785,608
65.91530878,640
65.92843906,567
65.94156935,578
65.95469963,595
65.96782991,607
65.98096019,624
65.99409048,533
66.00722076,613
66.02035104,576
66.03348132,562
66.04661161,626
66.05974189,597
66.07287217,628
66.08600246,576
66.09913274,597
66.11226302,577
66.1253933,612
66.13852359,618
66.15165387,625
66.16478415,593
66.17791443,604
66.19104472,612
66.204175,554
66.21730528,595
66.23043556,608
66.24356585,602
66.25669613,621
66.26982641,589
66.2829567,609
66.29608698,586
66.30921726,607
66.32234754,598
66.33547783,583
66.34860811,593
66.36173839,615
66.37486867,610
66.38799896,653
66.40112924,576
66.41425952,643
66.4273898,602
66.44052009,589
66.45365037,591
66.46678065,592
66.47991094,561
66.49304122,566
66.5061715,629
66.51930178,580
66.53243207,600
66.54556235,601
66.55869263,582
66.57182291,602
66.5849532,594
66.59808348,542
66.61121376,627
66.62434404,606
66.63747433,628
66.65060461,608
66.66373489,579
66.67686518,627
66.68999546,616
66.70312574,578
66.71625602,583
66.72938631,568
66.74251659,591
66.75564687,593
66.76877715,623
66.78190744,595
66.79503772,575
66.808168,597
66.82129829,645
66.83442857,578
66.84755885,602
66.86068913,613
66.87381942,573
66.8869497,599
66.90007998,617
66.91321026,613
66.92634055,574
66.93947083,602
66.95260111,589
66.96573139,592
66.97886168,582
66.99199196,594
67.00512224,615
67.01825253,639
67.03138281,611
67.04451309,562
67.05764337,622
67.07077366,601
67.08390394,575
67.09703422,603
67.1101645,594
67.12329479,640
67.13642507,609
67.14955535,575
67.16268563,637
67.17581592,604
67.1889462,635
67.20207648,582
67.21520677,569
67.22833705,533
67.24146733,592
67.25459761,634
67.2677279,585
67.28085818,603
67.29398846,598
67.30711874,589
67.32024903,606
67.33337931,623
67.34650959,623
67.35963987,583
67.37277016,655
67.38590044,613
67.39903072,590
67.41216101,552
67.42529129,585
67.43842157,582
67.45155185,573
67.46468214,578
67.47781242,632
67.4909427,610
67.50407298,594
67.51720327,580
67.53033355,587
67.54346383,580
67.55659412,566
67.5697244,608
67.58285468,584
67.59598496,563
67.60911525,550
67.62224553,620
67.63537581,576
67.64850609,615
67.66163638,607
67.67476666,555
67.68789694,604
67.70102722,598
67.71415751,577
67.72728779,596
67.74041807,603
67.75354836,617
67.76667864,617
67.77980892,595
67.7929392,587
67.80606949,581
67.81919977,619
67.83233005,588
67.84546033,573
67.85859062,583
67.8717209,612
67.88485118,585
67.89798146,581
67.91111175,593
67.92424203,582
67.93737231,554
67.9505026,577
67.96363288,587
67.97676316,558
67.98989344,630
68.00302373,614
68.01615401,616
68.02928429,598
68.04241457,646
68.05554486,579
68.06867514,591
68.08180542,603
68.0949357,586
68.10806599,604
68.12119627,610
68.13432655,604
68.14745684,583
68.16058712,569
68.1737174,560
68.18684768,560
68.19997797,619
68.21310825,603
68.22623853,586
68.23936881,589
68.2524991,590
68.26562938,632
68.27875966,603
68.29188994,597
68.30502023,607
68.31815051,582
68.33128079,559
68.34441108,587
68.35754136,551
68.37067164,607
68.38380192,571
68.39693221,553
68.41006249,609
68.42319277,608
68.43632305,582
68.44945334,576
68.46258362,634
68.4757139,610
68.48884419,584
68.50197447,592
68.51510475,613
68.52823503,581
68.54136532,584
68.5544956,634
68.56762588,572
68.58075616,640
68.59388645,569
68.60701673,581
68.62014701,555
68.63327729,550
68.64640758,588
68.65953786,590
68.67266814,584
68.68579843,583
68.69892871,630
68.71205899,555
68.72518927,586
68.73831956,620
68.75144984,568
68.76458012,585
68.7777104,602
68.79084069,592
68.80397097,593
68.81710125,608
68.83023153,593
68.84336182,556
68.8564921,571
68.86962238,592
68.88275267,610
68.89588295,591
68.90901323,580
68.92214351,579
68.9352738,616
68.94840408,561
68.96153436,602
68.97466464,571
68.98779493,612
69.00092521,544
69.01405549,584
69.02718577,596
69.04031606,579
69.05344634,587
69.06657662,612
69.07970691,545
69.09283719,580
69.10596747,624
69.11909775,639
69.13222804,605
69.14535832,581
69.1584886,542
69.17161888,590
69.18474917,628
69.19787945,576
69.21100973,574
69.22414002,590
69.2372703,559
69.25040058,619
69.26353086,567
69.27666115,618
69.28979143,539
69.30292171,613
69.31605199,562
69.32918228,559
69.34231256,585
69.35544284,590
69.36857312,597
69.38170341,580
69.39483369,551
69.40796397,557
69.42109426,597
69.43422454,542
69.44735482,621
69.4604851,593
69.47361539,563
69.48674567,575
69.49987595,606
69.51300623,599
69.52613652,594
69.5392668,557
69.55239708,586
69.56552736,567
69.57865765,540
69.59178793,539
69.60491821,565
69.6180485,570
69.63117878,543
69.64430906,600
69.65743934,569
69.67056963,564
69.68369991,610
69.69683019,539
69.70996047,585
69.72309076,636
69.73622104,568
69.74935132,592
69.7624816,525
69.77561189,555
69.78874217,567
69.80187245,546
69.81500274,552
69.82813302,594
69.8412633,572
69.85439358,583
69.86752387,546
69.88065415,590
69.89378443,584
69.90691471,625
69.920045,583
69.93317528,618
69.94630556,551
69.95943584,562
69.97256613,526
69.98569641,624
69.99882669,592
70.01195698,535
70.02508726,588
70.03821754,588
70.05134782,577
70.06447811,557
70.07760839,545
70.09073867,597
70.10386895,570
70.11699924,583
70.13012952,575
70.1432598,556
70.15639009,554
70.16952037,545
70.18265065,589
70.19578093,637
70.20891122,586
70.2220415,564
70.23517178,556
70.24830206,546
70.26143235,579
70.27456263,575
70.28769291,597
70.30082319,569
70.31395348,597
70.32708376,562
70.34021404,601
70.35334433,556
70.36647461,585
70.37960489,620
70.39273517,577
70.40586546,506
70.41899574,576
70.43212602,558
70.4452563,549
70.45838659,594
70.47151687,595
70.48464715,600
70.49777743,594
70.51090772,587
70.524038,592
70.53716828,579
70.55029857,602
70.56342885,591
70.57655913,574
70.58968941,569
70.6028197,555
70.61594998,558
70.62908026,590
70.64221054,594
70.65534083,538
70.66847111,560
70.68160139,597
70.69473167,574
70.70786196,538
70.72099224,594
70.73412252,559
70.74725281,617
70.76038309,558
70.77351337,591
70.78664365,612
70.79977394,574
70.81290422,580
70.8260345,565
70.83916478,551
70.85229507,599
70.86542535,577
70.87855563,592
70.89168592,594
70.9048162,564
70.91794648,556
70.93107676,529
70.94420705,570
70.95733733,544
70.97046761,589
70.98359789,585
70.99672818,548
71.00985846,569
71.02298874,538
71.03611902,563
71.04924931,579
71.06237959,577
71.07550987,578
71.08864016,543
71.10177044,560
71.11490072,544
71.128031,580
71.14116129,599
71.15429157,592
71.16742185,549
71.18055213,530
71.19368242,564
71.2068127,564
71.21994298,579
71.23307326,559
71.24620355,558
71.25933383,486
71.27246411,634
71.2855944,581
71.29872468,577
71.31185496,581
71.32498524,629
71.33811553,637
71.35124581,584
71.36437609,536
71.37750637,540
71.39063666,525
71.40376694,552
71.41689722,565
71.4300275,587
71.44315779,566
71.45628807,508
71.46941835,558
71.48254864,536
71.49567892,558
71.5088092,551
71.52193948,588
71.53506977,547
71.54820005,555
71.56133033,561
71.57446061,557
71.5875909,560
71.60072118,563
71.61385146,583
71.62698174,565
71.64011203,549
71.65324231,556
71.66637259,568
71.67950288,582
71.69263316,521
71.70576344,549
71.71889372,546
71.73202401,535
71.74515429,613
71.75828457,561
71.77141485,524
71.78454514,556
71.79767542,567
71.8108057,544
71.82393599,538
71.83706627,572
71.85019655,591
71.86332683,590
71.87645712,538
71.8895874,563
71.90271768,529
71.91584796,552
71.92897825,562
71.94210853,573
71.95523881,531
71.96836909,581
71.98149938,572
71.99462966,581
72.00775994,576
72.02089023,526
72.03402051,551
72.04715079,572
72.06028107,545
72.07341136,554
72.08654164,529
72.09967192,548
72.1128022,533
72.12593249,570
72.13906277,573
72.15219305,588
72.16532333,554
72.17845362,577
72.1915839,559
72.20471418,603
72.21784447,554
72.23097475,564
72.24410503,589
72.25723531,537
72.2703656,563
72.28349588,537
72.29662616,553
72.30975644,537
72.32288673,540
72.33601701,572
72.34914729,552
72.36227757,524
72.37540786,562
72.38853814,561
72.40166842,581
72.41479871,521
72.42792899,575
72.44105927,580
72.45418955,555
72.46731984,544
72.48045012,555
72.4935804,498
72.50671068,540
72.51984097,577
72.53297125,538
72.54610153,562
72.55923182,625
72.5723621,587
72.58549238,529
72.59862266,550
72.61175295,569
72.62488323,580
72.63801351,615
72.65114379,553
72.66427408,553
72.67740436,521
72.69053464,512
72.70366492,547
72.71679521,576
72.72992549,576
72.74305577,544
72.75618606,557
72.76931634,581
72.78244662,532
72.7955769,561
72.80870719,581
72.82183747,573
72.83496775,566
72.84809803,575
72.86122832,545
72.8743586,631
72.88748888,548
72.90061916,562
72.91374945,539
72.92687973,545
72.94001001,532
72.9531403,538
72.96627058,538
72.97940086,550
72.99253114,556
73.00566143,507
73.01879171,556
73.03192199,536
73.04505227,580
73.05818256,561
73.07131284,533
73.08444312,574
73.0975734,564
73.11070369,557
73.12383397,529
73.13696425,540
73.15009454,580
73.16322482,526
73.1763551,554
73.18948538,569
73.20261567,553
73.21574595,546
73.22887623,517
73.24200651,519
73.2551368,554
73.26826708,505
73.28139736,547
73.29452764,563
73.30765793,577
73.32078821,530
73.33391849,561
73.34704878,568
73.36017906,594
73.37330934,556
73.38643962,507
73.39956991,560
73.41270019,547
73.42583047,584
73.43896075,589
73.45209104,544
73.46522132,580
73.4783516,585
73.49148189,613
73.50461217,558
73.51774245,565
73.53087273,547
73.54400302,563
73.5571333,552
73.57026358,543
73.58339386,561
73.59652415,547
73.60965443,494
73.62278471,561
73.63591499,560
73.64904528,586
73.66217556,578
73.67530584,530
73.68843613,556
73.70156641,549
73.71469669,592
73.72782697,507
73.74095726,503
73.75408754,564
73.76721782,597
73.7803481,565
73.79347839,549
73.80660867,572
73.81973895,576
73.83286923,544
73.84599952,571
73.8591298,540
73.87226008,608
73.88539037,556
73.89852065,517
73.91165093,571
73.92478121,568
73.9379115,521
73.95104178,531
73.96417206,538
73.97730234,558
73.99043263,538
74.00356291,581
74.01669319,535
74.02982347,553
74.04295376,592
74.05608404,551
74.06921432,549
74.08234461,546
74.09547489,542
74.10860517,575
74.12173545,562
74.13486574,561
74.14799602,510
74.1611263,524
74.17425658,518
74.18738687,561
74.20051715,522
74.21364743,546
74.22677772,502
74.239908,529
74.25303828,569
74.26616856,530
74.27929885,549
74.29242913,540
74.30555941,520
74.31868969,529
74.33181998,511
74.34495026,565
74.35808054,531
74.37121082,556
74.38434111,553
74.39747139,545
74.41060167,522
74.42373196,567
74.43686224,541
74.44999252,557
74.4631228,543
74.47625309,506
74.48938337,560
74.50251365,561
74.51564393,563
74.52877422,526
74.5419045,564
74.55503478,541
74.56816506,552
74.58129535,535
74.59442563,530
74.60755591,583
74.6206862,547
74.63381648,540
74.64694676,562
74.66007704,537
74.67320733,532
74.68633761,527
74.69946789,499
74.71259817,551
74.72572846,556
74.73885874,538
74.75198902,532
74.7651193,538
74.77824959,524
74.79137987,535
74.80451015,563
74.81764044,538
74.83077072,514
74.843901,559
74.85703128,526
74.87016157,535
74.88329185,512
74.89642213,536
74.90955241,544
74.9226827,510
74.93581298,558
74.94894326,499
74.96207355,548
74.97520383,552
74.98833411,542
75.00146439,550
75.01459468,533
75.02772496,539
75.04085524,573
75.05398552,543
75.06711581,553
75.08024609,529
75.09337637,519
75.10650665,554
75.11963694,566
75.13276722,546
75.1458975,547
75.15902779,504
75.17215807,562
75.18528835,561
75.19841863,486
75.21154892,528
75.2246792,573
75.23780948,576
75.25093976,562
75.26407005,547
75.27720033,564
75.29033061,572
75.30346089,496
75.31659118,501
75.32972146,498
75.34285174,544
75.35598203,476
75.36911231,532
75.38224259,539
75.39537287,569
75.40850316,523
75.42163344,540
75.43476372,540
75.447894,522
75.46102429,554
75.47415457,506
75.48728485,529
75.50041513,516
75.51354542,580
75.5266757,521
75.53980598,529
75.55293627,529
75.56606655,519
75.57919683,557
75.59232711,516
75.6054574,538
75.61858768,534
75.63171796,553
75.64484824,559
75.65797853,536
75.67110881,528
75.68423909,567
75.69736937,518
75.71049966,558
75.72362994,528
75.73676022,558
75.74989051,527
75.76302079,556
75.77615107,548
75.78928135,507
75.80241164,522
75.81554192,536
75.8286722,513
75.84180248,607
75.85493277,525
75.86806305,527
75.88119333,540
75.89432362,570
75.9074539,474
75.92058418,575
75.93371446,496
